treatment,claim_age,ID,text_full,thought,thought_count,thought_clean,age,female,coliving,kids,income,education,numeracy,savings,smoker,politics,benefit_eligible,perc_health,life_expectancy,ethnicity
0.0,66.0,1079230370.0,"I could begin receiving income next month, rather than waiting, and if anything were to happen, like my death OR like restructure of SS benefits, I'd have received something already. I could get the paperwork over while I'm still pretty alert and cognitive. I can make it on current income and waiting will get me a larger monthly check - better especially if I live a LONG time.                       ",I could get the paperwork over while I'm still pretty alert and cognitive.,3,could get still,63.0,1.0,1.0,0.0,75000,16.0,8.0,375000,0.0,Democrat,1.0,4.0,3.0,white
0.0,66.0,1079230370.0,"I could begin receiving income next month, rather than waiting, and if anything were to happen, like my death OR like restructure of SS benefits, I'd have received something already. I could get the paperwork over while I'm still pretty alert and cognitive. I can make it on current income and waiting will get me a larger monthly check - better especially if I live a LONG time.                       ",I can make it on current income and waiting will get me a larger monthly check - better especially if I live a LONG time.,3,make current incom wait get larger month check better especi live long time,63.0,1.0,1.0,0.0,75000,16.0,8.0,375000,0.0,Democrat,1.0,4.0,3.0,white
1.0,66.0,1079233119.0,"you would recieve more per month if you waited waiting will bring you more money a month,  if you lose your job I would take it early, also if your health was bad and couldn't work than take it early with losing a loved one  and drawing off of his retirement                       ",you would recieve more per month if you waited,4,reciev per month wait,61.0,1.0,0.0,2.0,27500,12.0,2.0,,0.0,Republic,1.0,4.0,1.0,white
1.0,66.0,1079233119.0,"you would recieve more per month if you waited waiting will bring you more money a month,  if you lose your job I would take it early, also if your health was bad and couldn't work than take it early with losing a loved one  and drawing off of his retirement                       ","waiting will bring you more money a month, ",4,wait bring money month,61.0,1.0,0.0,2.0,27500,12.0,2.0,,0.0,Republic,1.0,4.0,1.0,white
1.0,66.0,1079233119.0,"you would recieve more per month if you waited waiting will bring you more money a month,  if you lose your job I would take it early, also if your health was bad and couldn't work than take it early with losing a loved one  and drawing off of his retirement                       ","if you lose your job I would take it early, also if your health was bad and couldn't work than take it early",4,lose job take earli also health bad could not work take earli,61.0,1.0,0.0,2.0,27500,12.0,2.0,,0.0,Republic,1.0,4.0,1.0,white
1.0,66.0,1079233119.0,"you would recieve more per month if you waited waiting will bring you more money a month,  if you lose your job I would take it early, also if your health was bad and couldn't work than take it early with losing a loved one  and drawing off of his retirement                       ",with losing a loved one  and drawing off of his retirement ,4,lose love one draw off retir,61.0,1.0,0.0,2.0,27500,12.0,2.0,,0.0,Republic,1.0,4.0,1.0,white
1.0,65.0,1079234390.0,I would receive a larger amount which would help with living expenses I would work longer and contribute more to social security. It would take too long to make up the difference in the monthly pay by waiting. I will also be receiving benefits from two previous employers which will compensate for the monthly amoutn.                      ,I would receive a larger amount which would help with living expenses,4,receiv larger amount help live expens,59.0,1.0,1.0,4.0,75000,12.0,1.0,112500,0.0,Democrat,0.0,2.0,3.0,white
1.0,65.0,1079234390.0,I would receive a larger amount which would help with living expenses I would work longer and contribute more to social security. It would take too long to make up the difference in the monthly pay by waiting. I will also be receiving benefits from two previous employers which will compensate for the monthly amoutn.                      ,I would work longer and contribute more to social security.,4,work longer contribut social secur,59.0,1.0,1.0,4.0,75000,12.0,1.0,112500,0.0,Democrat,0.0,2.0,3.0,white
1.0,65.0,1079234390.0,I would receive a larger amount which would help with living expenses I would work longer and contribute more to social security. It would take too long to make up the difference in the monthly pay by waiting. I will also be receiving benefits from two previous employers which will compensate for the monthly amoutn.                      ,It would take too long to make up the difference in the monthly pay by waiting.,4,take long make differ month pay wait,59.0,1.0,1.0,4.0,75000,12.0,1.0,112500,0.0,Democrat,0.0,2.0,3.0,white
1.0,65.0,1079234390.0,I would receive a larger amount which would help with living expenses I would work longer and contribute more to social security. It would take too long to make up the difference in the monthly pay by waiting. I will also be receiving benefits from two previous employers which will compensate for the monthly amoutn.                      ,I will also be receiving benefits from two previous employers which will compensate for the monthly amoutn.,4,also receiv benefit previous employ month,59.0,1.0,1.0,4.0,75000,12.0,1.0,112500,0.0,Democrat,0.0,2.0,3.0,white
0.0,62.0,1079244171.0,all my retirement planning revolves around the fact that i will start receiveing benefits at age 62 my present pension is based on a set per year of service rate plus a supplemental amount until i reach age 62 at which time  the supplement drops off and ss takes over for basically the sam amount that i am getting right now.                        ,all my retirement planning revolves around the fact that i will start receiveing benefits at age 62,2,retir plan around fact start receiv benefit age 62,60.0,0.0,1.0,3.0,42500,14.0,5.0,625000,1.0,Democrat,1.0,3.0,1.0,white
0.0,62.0,1079244171.0,all my retirement planning revolves around the fact that i will start receiveing benefits at age 62 my present pension is based on a set per year of service rate plus a supplemental amount until i reach age 62 at which time  the supplement drops off and ss takes over for basically the sam amount that i am getting right now.                        ,my present pension is based on a set per year of service rate plus a supplemental amount until i reach age 62 at which time  the supplement drops off and ss takes over for basically the sam amount that i am getting right now.,2,present pension base per year servic rate plus supplement amount reach age 62 time supplement off ss take basic amount get right,60.0,0.0,1.0,3.0,42500,14.0,5.0,625000,1.0,Democrat,1.0,3.0,1.0,white
1.0,66.0,1079244872.0,More money every month. Get to draw my benefits for a longer period of time.                        ,More money every month.,2,money everi month,62.0,0.0,1.0,2.0,42500,14.0,5.0,37500,1.0,Democrat,0.0,1.0,7.0,white
1.0,66.0,1079244872.0,More money every month. Get to draw my benefits for a longer period of time.                        ,Get to draw my benefits for a longer period of time.,2,get draw benefit longer period time,62.0,0.0,1.0,2.0,42500,14.0,5.0,37500,1.0,Democrat,0.0,1.0,7.0,white
1.0,70.0,1079249540.0,"Later benefits will be larger Earlier benefits will be smaller Polititians are more likely to cut benefits for those not yet receiving benefits Until recently, future monthly benefits could be increased by repaying cumulative benefits previously received. Earlier benefits can be invested, yielding gains (or losses).                     ",Later benefits will be larger,5,later benefit larger,66.0,0.0,0.0,0.0,75000,18.0,8.0,875000,0.0,Other,1.0,5.0,1.0,other
1.0,70.0,1079249540.0,"Later benefits will be larger Earlier benefits will be smaller Polititians are more likely to cut benefits for those not yet receiving benefits Until recently, future monthly benefits could be increased by repaying cumulative benefits previously received. Earlier benefits can be invested, yielding gains (or losses).                     ",Earlier benefits will be smaller,5,earlier benefit smaller,66.0,0.0,0.0,0.0,75000,18.0,8.0,875000,0.0,Other,1.0,5.0,1.0,other
